duplicate_group_id	member_type	member_id	relation_type	evidence_grade	resolution	leakage_group_id	source_project	claim_impact
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-346-0412__006::GSE140228_smartseq2::TP8-347-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-347-0412__006::GSE140228_smartseq2::TP8-348-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-348-0412__006::GSE140228_smartseq2::TP8-349-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-349-0412__006::GSE140228_smartseq2::TP8-35-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-35-0412__006::GSE140228_smartseq2::TP8-350-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-350-0412__006::GSE140228_smartseq2::TP8-351-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-351-0412__006::GSE140228_smartseq2::TP8-352-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-352-0412__006::GSE140228_smartseq2::TP8-353-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-353-0412__006::GSE140228_smartseq2::TP8-354-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-354-0412__006::GSE140228_smartseq2::TP8-355-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-355-0412__006::GSE140228_smartseq2::TP8-356-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-356-0412__006::GSE140228_smartseq2::TP8-357-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-357-0412__006::GSE140228_smartseq2::TP8-358-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-358-0412__006::GSE140228_smartseq2::TP8-359-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-359-0412__006::GSE140228_smartseq2::TP8-36-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-36-0412__006::GSE140228_smartseq2::TP8-360-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-360-0412__006::GSE140228_smartseq2::TP8-361-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-361-0412__006::GSE140228_smartseq2::TP8-362-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-362-0412__006::GSE140228_smartseq2::TP8-363-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-363-0412__006::GSE140228_smartseq2::TP8-364-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-364-0412__006::GSE140228_smartseq2::TP8-365-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-365-0412__006::GSE140228_smartseq2::TP8-366-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-366-0412__006::GSE140228_smartseq2::TP8-367-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-367-0412__006::GSE140228_smartseq2::TP8-368-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-368-0412__006::GSE140228_smartseq2::TP8-369-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-369-0412__006::GSE140228_smartseq2::TP8-37-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-37-0412__006::GSE140228_smartseq2::TP8-370-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-370-0412__006::GSE140228_smartseq2::TP8-371-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-371-0412__006::GSE140228_smartseq2::TP8-373-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-373-0412__006::GSE140228_smartseq2::TP8-374-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-374-0412__006::GSE140228_smartseq2::TP8-375-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-375-0412__006::GSE140228_smartseq2::TP8-376-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-376-0412__006::GSE140228_smartseq2::TP8-377-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-377-0412__006::GSE140228_smartseq2::TP8-378-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-378-0412__006::GSE140228_smartseq2::TP8-379-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-379-0412__006::GSE140228_smartseq2::TP8-38-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-38-0412__006::GSE140228_smartseq2::TP8-380-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-380-0412__006::GSE140228_smartseq2::TP8-381-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-381-0412__006::GSE140228_smartseq2::TP8-382-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-382-0412__006::GSE140228_smartseq2::TP8-383-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-383-0412__006::GSE140228_smartseq2::TP8-384-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-384-0412__006::GSE140228_smartseq2::TP8-39-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-39-0412__006::GSE140228_smartseq2::TP8-4-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-4-0412__006::GSE140228_smartseq2::TP8-40-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-40-0412__006::GSE140228_smartseq2::TP8-41-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-41-0412__006::GSE140228_smartseq2::TP8-42-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-42-0412__006::GSE140228_smartseq2::TP8-44-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-44-0412__006::GSE140228_smartseq2::TP8-46-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-46-0412__006::GSE140228_smartseq2::TP8-47-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-47-0412__006::GSE140228_smartseq2::TP8-48-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-48-0412__006::GSE140228_smartseq2::TP8-49-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-49-0412__006::GSE140228_smartseq2::TP8-5-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-5-0412__006::GSE140228_smartseq2::TP8-51-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-51-0412__006::GSE140228_smartseq2::TP8-55-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-55-0412__006::GSE140228_smartseq2::TP8-57-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-57-0412__006::GSE140228_smartseq2::TP8-58-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-58-0412__006::GSE140228_smartseq2::TP8-6-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-6-0412__006::GSE140228_smartseq2::TP8-61-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-61-0412__006::GSE140228_smartseq2::TP8-62-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-62-0412__006::GSE140228_smartseq2::TP8-63-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-63-0412__006::GSE140228_smartseq2::TP8-64-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-64-0412__006::GSE140228_smartseq2::TP8-65-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-65-0412__006::GSE140228_smartseq2::TP8-66-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-66-0412__006::GSE140228_smartseq2::TP8-68-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-68-0412__006::GSE140228_smartseq2::TP8-7-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-7-0412__006::GSE140228_smartseq2::TP8-70-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-70-0412__006::GSE140228_smartseq2::TP8-71-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-71-0412__006::GSE140228_smartseq2::TP8-72-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-72-0412__006::GSE140228_smartseq2::TP8-74-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-74-0412__006::GSE140228_smartseq2::TP8-8-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-8-0412__006::GSE140228_smartseq2::TP8-81-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-81-0412__006::GSE140228_smartseq2::TP8-82-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-82-0412__006::GSE140228_smartseq2::TP8-83-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-83-0412__006::GSE140228_smartseq2::TP8-84-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-84-0412__006::GSE140228_smartseq2::TP8-85-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-85-0412__006::GSE140228_smartseq2::TP8-86-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::TP8-86-0412__006::GSE140228_smartseq2::TP8-87-0412	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
